indexx,time,close
2925,2019-09-30T10:00:00-03:00,14.6175
2926,2019-09-30T10:30:00-03:00,14.6825
2927,2019-09-30T11:00:00-03:00,14.53
2928,2019-09-30T11:30:00-03:00,14565
2929,2019-09-30T12:00:00-03:00,14.6
2930,2019-09-30T12:30:00-03:00,14.6175
2931,2019-09-30T13:00:00-03:00,14.61
2932,2019-09-30T13:30:00-03:00,14.5675
2933,2019-09-30T14:00:00-03:00,14.5525
2934,2019-09-30T14:30:00-03:00,14.5575
2935,2019-09-30T15:00:00-03:00,14.56
2936,2019-09-30T15:30:00-03:00,14545
2937,2019-09-30T16:00:00-03:00,14.58
2938,2019-09-30T16:30:00-03:00,14635
2939,2019-09-30T17:00:00-03:00,14.6375
2940,2019-09-30T17:30:00-03:00,14.6025
2941,2019-10-01T10:00:00-03:00,14.64
2942,2019-10-01T10:30:00-03:00,14.46
2943,2019-10-01T11:00:00-03:00,14.4275
2944,2019-10-01T11:30:00-03:00,14.5475
2945,2019-10-01T12:00:00-03:00,14.5375
2946,2019-10-01T12:30:00-03:00,14545
2947,2019-10-01T13:00:00-03:00,14.46
2948,2019-10-01T13:30:00-03:00,14.4625
2949,2019-10-01T14:00:00-03:00,14.45
2950,2019-10-01T14:30:00-03:00,14405
2951,2019-10-01T15:00:00-03:00,14.4475
2952,2019-10-01T15:30:00-03:00,14.4675
2953,2019-10-01T16:00:00-03:00,14.4675
2954,2019-10-01T16:30:00-03:00,14465
2955,2019-10-01T17:00:00-03:00,14.45
2956,2019-10-01T17:30:00-03:00,14.4425
2957,2019-10-02T10:00:00-03:00,14.3
2958,2019-10-02T10:30:00-03:00,14.18
2959,2019-10-02T11:00:00-03:00,14185
2960,2019-10-02T11:30:00-03:00,14165
2961,2019-10-02T12:00:00-03:00,14.1325
2962,2019-10-02T12:30:00-03:00,14.1
2963,2019-10-02T13:00:00-03:00,14.0825
2964,2019-10-02T13:30:00-03:00,14.0375
2965,2019-10-02T14:00:00-03:00,14.01
2966,2019-10-02T14:30:00-03:00,13.9475
2967,2019-10-02T15:00:00-03:00,14055
2968,2019-10-02T15:30:00-03:00,14.1025
2969,2019-10-02T16:00:00-03:00,14065
2970,2019-10-02T16:30:00-03:00,14.09
2971,2019-10-02T17:00:00-03:00,14.07
2972,2019-10-02T17:30:00-03:00,14065
2973,2019-10-03T10:00:00-03:00,13.9725
2974,2019-10-03T10:30:00-03:00,13.9875
2975,2019-10-03T11:00:00-03:00,13025
2976,2019-10-03T11:30:00-03:00,13.39
2977,2019-10-03T12:00:00-03:00,13.7075
2978,2019-10-03T12:30:00-03:00,13.6275
2979,2019-10-03T13:00:00-03:00,13.4875
2980,2019-10-03T13:30:00-03:00,13.5175
2981,2019-10-03T14:00:00-03:00,13.5225
2982,2019-10-03T14:30:00-03:00,13.4975
2983,2019-10-03T15:00:00-03:00,13495
2984,2019-10-03T15:30:00-03:00,13505
2985,2019-10-03T16:00:00-03:00,13.4575
2986,2019-10-03T16:30:00-03:00,13.4825
2987,2019-10-03T17:00:00-03:00,13.5375
2988,2019-10-03T17:30:00-03:00,13.5375
2989,2019-10-04T10:00:00-03:00,13.6275
2990,2019-10-04T10:30:00-03:00,13.4575
2991,2019-10-04T11:00:00-03:00,13.2475
2992,2019-10-04T11:30:00-03:00,12.9875
2993,2019-10-04T12:00:00-03:00,13.0325
2994,2019-10-04T12:30:00-03:00,12.9825
2995,2019-10-04T13:00:00-03:00,12.9825
2996,2019-10-04T13:30:00-03:00,12.9575
2997,2019-10-04T14:00:00-03:00,13.01
2998,2019-10-04T14:30:00-03:00,12.99
2999,2019-10-04T15:00:00-03:00,13.0125
3000,2019-10-04T15:30:00-03:00,12.9875
3001,2019-10-04T16:00:00-03:00,12.95
3002,2019-10-04T16:30:00-03:00,12.9575
3003,2019-10-04T17:00:00-03:00,12.9375
3004,2019-10-04T17:30:00-03:00,12925
3005,2019-10-07T10:00:00-03:00,12.84
3006,2019-10-07T10:30:00-03:00,12.81
3007,2019-10-07T11:00:00-03:00,12825
3008,2019-10-07T11:30:00-03:00,12.8
3009,2019-10-07T12:00:00-03:00,12.8475
3010,2019-10-07T12:30:00-03:00,12815
3011,2019-10-07T13:00:00-03:00,12.9
3012,2019-10-07T13:30:00-03:00,12.85
3013,2019-10-07T14:00:00-03:00,12.8175
3014,2019-10-07T14:30:00-03:00,12.8925
3015,2019-10-07T15:00:00-03:00,12.8325
3016,2019-10-07T15:30:00-03:00,12.7925
3017,2019-10-07T16:00:00-03:00,12765
3018,2019-10-07T16:30:00-03:00,12.75
3019,2019-10-07T17:00:00-03:00,12655
3020,2019-10-07T17:30:00-03:00,12705
3021,2019-10-08T10:00:00-03:00,12.7825
3022,2019-10-08T10:30:00-03:00,12.6625
3023,2019-10-08T11:00:00-03:00,12645
3024,2019-10-08T11:30:00-03:00,12.6
3025,2019-10-08T12:00:00-03:00,12575
3026,2019-10-08T12:30:00-03:00,12.63
3027,2019-10-08T13:00:00-03:00,12.7425
3028,2019-10-08T13:30:00-03:00,12.6775
3029,2019-10-08T14:00:00-03:00,12.8125
3030,2019-10-08T14:30:00-03:00,12.88
3031,2019-10-08T15:00:00-03:00,12.8725
3032,2019-10-08T15:30:00-03:00,12.9225
3033,2019-10-08T16:00:00-03:00,12.83
3034,2019-10-08T16:30:00-03:00,12.8625
3035,2019-10-08T17:00:00-03:00,12905
3036,2019-10-08T17:30:00-03:00,12925
3037,2019-10-09T10:00:00-03:00,12835
3038,2019-10-09T10:30:00-03:00,12.8325
3039,2019-10-09T11:00:00-03:00,12.7225
3040,2019-10-09T11:30:00-03:00,12.7775
3041,2019-10-09T12:00:00-03:00,12795
3042,2019-10-09T12:30:00-03:00,12.7275
3043,2019-10-09T13:00:00-03:00,12.7125
3044,2019-10-09T13:30:00-03:00,12.7625
3045,2019-10-09T14:00:00-03:00,12.7325
3046,2019-10-09T14:30:00-03:00,12.8675
3047,2019-10-09T15:00:00-03:00,12.9575
3048,2019-10-09T15:30:00-03:00,13.0525
3049,2019-10-09T16:00:00-03:00,13125
3050,2019-10-09T16:30:00-03:00,13045
3051,2019-10-09T17:00:00-03:00,13.08
3052,2019-10-09T17:30:00-03:00,13.0625
3053,2019-10-10T10:00:00-03:00,12.9725
3054,2019-10-10T10:30:00-03:00,13.07
3055,2019-10-10T11:00:00-03:00,13225
3056,2019-10-10T11:30:00-03:00,13.2475
3057,2019-10-10T12:00:00-03:00,13.36
3058,2019-10-10T12:30:00-03:00,13.4225
3059,2019-10-10T13:00:00-03:00,13.4525
3060,2019-10-10T13:30:00-03:00,13.45
3061,2019-10-10T14:00:00-03:00,13.4075
3062,2019-10-10T14:30:00-03:00,13.5025
3063,2019-10-10T15:00:00-03:00,13.52
3064,2019-10-10T15:30:00-03:00,13.4625
3065,2019-10-10T16:00:00-03:00,13.4275
3066,2019-10-10T16:30:00-03:00,13375
3067,2019-10-10T17:00:00-03:00,13425
3068,2019-10-10T17:30:00-03:00,13.45
3069,2019-10-11T10:00:00-03:00,13.5
3070,2019-10-11T10:30:00-03:00,13.65
3071,2019-10-11T11:00:00-03:00,13.5525
3072,2019-10-11T11:30:00-03:00,13.59
3073,2019-10-11T12:00:00-03:00,13.58
3074,2019-10-11T12:30:00-03:00,13.54
3075,2019-10-11T13:00:00-03:00,13.5575
3076,2019-10-11T13:30:00-03:00,13565
3077,2019-10-11T14:00:00-03:00,13.6475
3078,2019-10-11T14:30:00-03:00,13715
3079,2019-10-11T15:00:00-03:00,13675
3080,2019-10-11T15:30:00-03:00,13.68
3081,2019-10-11T16:00:00-03:00,13675
3082,2019-10-11T16:30:00-03:00,13.6725
3083,2019-10-11T17:00:00-03:00,13.7025
3084,2019-10-11T17:30:00-03:00,13.5925
3085,2019-10-14T10:00:00-03:00,13.6175
3086,2019-10-14T10:30:00-03:00,13755
3087,2019-10-14T11:00:00-03:00,13.7475
3088,2019-10-14T11:30:00-03:00,13.7675
3089,2019-10-14T12:00:00-03:00,13845
3090,2019-10-14T12:30:00-03:00,13.8875
3091,2019-10-14T13:00:00-03:00,13.92
3092,2019-10-14T13:30:00-03:00,13.9
3093,2019-10-14T14:00:00-03:00,13.87
3094,2019-10-14T14:30:00-03:00,13.8075
3095,2019-10-14T15:00:00-03:00,13.8325
3096,2019-10-14T15:30:00-03:00,13.9
3097,2019-10-14T16:00:00-03:00,13.92
3098,2019-10-14T16:30:00-03:00,13925
3099,2019-10-14T17:00:00-03:00,13.9325
3100,2019-10-14T17:30:00-03:00,13.9
3101,2019-10-15T10:00:00-03:00,13.86
3102,2019-10-15T10:30:00-03:00,13.85
3103,2019-10-15T11:00:00-03:00,13.9775
3104,2019-10-15T11:30:00-03:00,14.08
3105,2019-10-15T12:00:00-03:00,14.27
3106,2019-10-15T12:30:00-03:00,14305
3107,2019-10-15T13:00:00-03:00,14175
3108,2019-10-15T13:30:00-03:00,14.24
3109,2019-10-15T14:00:00-03:00,14265
3110,2019-10-15T14:30:00-03:00,14.29
3111,2019-10-15T15:00:00-03:00,14.2325
3112,2019-10-15T15:30:00-03:00,14.2
3113,2019-10-15T16:00:00-03:00,14.1275
3114,2019-10-15T16:30:00-03:00,14.1475
3115,2019-10-15T17:00:00-03:00,14.23
3116,2019-10-15T17:30:00-03:00,14095
3117,2019-10-16T10:00:00-03:00,14185
3118,2019-10-16T10:30:00-03:00,14.17
3119,2019-10-16T11:00:00-03:00,14205
3120,2019-10-16T11:30:00-03:00,14185
3121,2019-10-16T12:00:00-03:00,14.1625
3122,2019-10-16T12:30:00-03:00,14.1525
3123,2019-10-16T13:00:00-03:00,14.09
3124,2019-10-16T13:30:00-03:00,14255
3125,2019-10-16T14:00:00-03:00,14.3225
3126,2019-10-16T14:30:00-03:00,14.3325
3127,2019-10-16T15:00:00-03:00,14.34
3128,2019-10-16T15:30:00-03:00,14.3425
3129,2019-10-16T16:00:00-03:00,14.4025
3130,2019-10-16T16:30:00-03:00,14.5125
3131,2019-10-16T17:00:00-03:00,14.5475
3132,2019-10-16T17:30:00-03:00,14.5125
3133,2019-10-17T10:00:00-03:00,14.58
3134,2019-10-17T10:30:00-03:00,14.6725
3135,2019-10-17T11:00:00-03:00,14.6275
3136,2019-10-17T11:30:00-03:00,14.6025
3137,2019-10-17T12:00:00-03:00,14605
3138,2019-10-17T12:30:00-03:00,14.5925
3139,2019-10-17T13:00:00-03:00,14.59
3140,2019-10-17T13:30:00-03:00,14575
3141,2019-10-17T14:00:00-03:00,14.59
3142,2019-10-17T14:30:00-03:00,14.62
3143,2019-10-17T15:00:00-03:00,14.58
3144,2019-10-17T15:30:00-03:00,14.5875
3145,2019-10-17T16:00:00-03:00,14.6225
3146,2019-10-17T16:30:00-03:00,14.59
3147,2019-10-17T17:00:00-03:00,14.5875
3148,2019-10-17T17:30:00-03:00,14.6325
3149,2019-10-18T10:00:00-03:00,14.55
3150,2019-10-18T10:30:00-03:00,14.5375
3151,2019-10-18T11:00:00-03:00,14.4475
3152,2019-10-18T11:30:00-03:00,14375
3153,2019-10-18T12:00:00-03:00,14.5475
3154,2019-10-18T12:30:00-03:00,14535
3155,2019-10-18T13:00:00-03:00,14455
3156,2019-10-18T13:30:00-03:00,14.4825
3157,2019-10-18T14:00:00-03:00,14.5375
3158,2019-10-18T14:30:00-03:00,14.57
3159,2019-10-18T15:00:00-03:00,14.56
3160,2019-10-18T15:30:00-03:00,14645
3161,2019-10-18T16:00:00-03:00,14.61
3162,2019-10-18T16:30:00-03:00,14.5725
3163,2019-10-18T17:00:00-03:00,14.55
3164,2019-10-18T17:30:00-03:00,14.4025
3165,2019-10-21T10:00:00-03:00,14445
3166,2019-10-21T10:30:00-03:00,14465
3167,2019-10-21T11:00:00-03:00,14.4675
3168,2019-10-21T11:30:00-03:00,14.45
3169,2019-10-21T12:00:00-03:00,14415
3170,2019-10-21T12:30:00-03:00,14.3825
3171,2019-10-21T13:00:00-03:00,14.37
3172,2019-10-21T13:30:00-03:00,14.39
3173,2019-10-21T14:00:00-03:00,14.3825
3174,2019-10-21T14:30:00-03:00,14.39
3175,2019-10-21T15:00:00-03:00,14595
3176,2019-10-21T15:30:00-03:00,14.6025
3177,2019-10-21T16:00:00-03:00,14.6925
3178,2019-10-21T16:30:00-03:00,14675
3179,2019-10-21T17:00:00-03:00,14685
3180,2019-10-21T17:30:00-03:00,14.6875
3181,2019-10-22T10:00:00-03:00,14.7175
3182,2019-10-22T10:30:00-03:00,14.7
3183,2019-10-22T11:00:00-03:00,14.5775
3184,2019-10-22T11:30:00-03:00,14.6275
3185,2019-10-22T12:00:00-03:00,14.6375
3186,2019-10-22T12:30:00-03:00,14.7125
3187,2019-10-22T13:00:00-03:00,14735
3188,2019-10-22T13:30:00-03:00,14675
3189,2019-10-22T14:00:00-03:00,14.7425
3190,2019-10-22T14:30:00-03:00,14.75
3191,2019-10-22T15:00:00-03:00,14625
3192,2019-10-22T15:30:00-03:00,14.6525
3193,2019-10-22T16:00:00-03:00,14.7425
3194,2019-10-22T16:30:00-03:00,14.8325
3195,2019-10-22T17:00:00-03:00,14825
3196,2019-10-22T17:30:00-03:00,14.7875
3197,2019-10-23T10:00:00-03:00,14.77
3198,2019-10-23T10:30:00-03:00,14.84
3199,2019-10-23T11:00:00-03:00,14.7725
3200,2019-10-23T11:30:00-03:00,15.0675
3201,2019-10-23T12:00:00-03:00,15.1925
3202,2019-10-23T12:30:00-03:00,15.2775
3203,2019-10-23T13:00:00-03:00,15.1875
3204,2019-10-23T13:30:00-03:00,15.34
3205,2019-10-23T14:00:00-03:00,15395
3206,2019-10-23T14:30:00-03:00,15.4325
3207,2019-10-23T15:00:00-03:00,15.4425
3208,2019-10-23T15:30:00-03:00,15.2825
3209,2019-10-23T16:00:00-03:00,15345
3210,2019-10-23T16:30:00-03:00,15.34
3211,2019-10-23T17:00:00-03:00,15.4475
3212,2019-10-23T17:30:00-03:00,15.4
3213,2019-10-24T10:00:00-03:00,15.62
3214,2019-10-24T10:30:00-03:00,15575
3215,2019-10-24T11:00:00-03:00,15.62
3216,2019-10-24T11:30:00-03:00,15.7325
3217,2019-10-24T12:00:00-03:00,15955
3218,2019-10-24T12:30:00-03:00,15975
3219,2019-10-24T13:00:00-03:00,15965
3220,2019-10-24T13:30:00-03:00,16.02
3221,2019-10-24T14:00:00-03:00,16005
3222,2019-10-24T14:30:00-03:00,15915
3223,2019-10-24T15:00:00-03:00,15.9
3224,2019-10-24T15:30:00-03:00,16.0125
3225,2019-10-24T16:00:00-03:00,15975
3226,2019-10-24T16:30:00-03:00,16.1
3227,2019-10-24T17:00:00-03:00,16.1
3228,2019-10-24T17:30:00-03:00,16.08
3229,2019-10-25T10:00:00-03:00,16.3
3230,2019-10-25T10:30:00-03:00,16.2525
3231,2019-10-25T11:00:00-03:00,16095
3232,2019-10-25T11:30:00-03:00,16.1
3233,2019-10-25T12:00:00-03:00,16065
3234,2019-10-25T12:30:00-03:00,16.0775
3235,2019-10-25T13:00:00-03:00,16.0975
3236,2019-10-25T13:30:00-03:00,15.9375
3237,2019-10-25T14:00:00-03:00,15.9925
3238,2019-10-25T14:30:00-03:00,15945
3239,2019-10-25T15:00:00-03:00,16.0375
3240,2019-10-25T15:30:00-03:00,16.0325
3241,2019-10-25T16:00:00-03:00,16065
3242,2019-10-25T16:30:00-03:00,16.06
3243,2019-10-25T17:00:00-03:00,16.1
3244,2019-10-25T17:30:00-03:00,16035
3245,2019-10-28T10:00:00-03:00,16.0525
3246,2019-10-28T10:30:00-03:00,16.1075
3247,2019-10-28T11:00:00-03:00,16085
3248,2019-10-28T11:30:00-03:00,16.1125
3249,2019-10-28T12:00:00-03:00,16075
3250,2019-10-28T12:30:00-03:00,16.08
3251,2019-10-28T13:00:00-03:00,16.1
3252,2019-10-28T13:30:00-03:00,16085
3253,2019-10-28T14:00:00-03:00,16.09
3254,2019-10-28T14:30:00-03:00,16.1
3255,2019-10-28T15:00:00-03:00,16.0825
3256,2019-10-28T15:30:00-03:00,16.0825
3257,2019-10-28T16:00:00-03:00,16.0625
3258,2019-10-28T16:30:00-03:00,16.0525
3259,2019-10-28T17:00:00-03:00,16.05
3260,2019-10-28T17:30:00-03:00,16025
3261,2019-10-29T10:00:00-03:00,16095
3262,2019-10-29T10:30:00-03:00,16.0325
3263,2019-10-29T11:00:00-03:00,16.03
3264,2019-10-29T11:30:00-03:00,15.9775
3265,2019-10-29T12:00:00-03:00,15.9675
3266,2019-10-29T12:30:00-03:00,15955
3267,2019-10-29T13:00:00-03:00,15.9075
3268,2019-10-29T13:30:00-03:00,15.9475
3269,2019-10-29T14:00:00-03:00,15.9825
3270,2019-10-29T14:30:00-03:00,15.9425
3271,2019-10-29T15:00:00-03:00,15885
3272,2019-10-29T15:30:00-03:00,15.86
3273,2019-10-29T16:00:00-03:00,15885
3274,2019-10-29T16:30:00-03:00,15.85
3275,2019-10-29T17:00:00-03:00,15875
3276,2019-10-29T17:30:00-03:00,15875
3277,2019-10-30T10:00:00-03:00,15.8975
3278,2019-10-30T10:30:00-03:00,15.8725
3279,2019-10-30T11:00:00-03:00,15.8625
3280,2019-10-30T11:30:00-03:00,15.8025
3281,2019-10-30T12:00:00-03:00,15865
3282,2019-10-30T12:30:00-03:00,15875
3283,2019-10-30T13:00:00-03:00,15.91
3284,2019-10-30T13:30:00-03:00,15.89
3285,2019-10-30T14:00:00-03:00,15915
3286,2019-10-30T14:30:00-03:00,15915
3287,2019-10-30T15:00:00-03:00,15.9825
3288,2019-10-30T15:30:00-03:00,16.0375
3289,2019-10-30T16:00:00-03:00,16045
3290,2019-10-30T16:30:00-03:00,16065
3291,2019-10-30T17:00:00-03:00,16.0825
3292,2019-10-30T17:30:00-03:00,16.1875
3293,2019-10-31T10:00:00-03:00,16.0825
3294,2019-10-31T10:30:00-03:00,16.05
3295,2019-10-31T11:00:00-03:00,15.9775
3296,2019-10-31T11:30:00-03:00,16085
3297,2019-10-31T12:00:00-03:00,16155
3298,2019-10-31T12:30:00-03:00,16.1975
3299,2019-10-31T13:00:00-03:00,16175
3300,2019-10-31T13:30:00-03:00,16.25
3301,2019-10-31T14:00:00-03:00,16.1975
3302,2019-10-31T14:30:00-03:00,16.2175
3303,2019-10-31T15:00:00-03:00,16325
3304,2019-10-31T15:30:00-03:00,16.2925
3305,2019-10-31T16:00:00-03:00,16.34
3306,2019-10-31T16:30:00-03:00,16.3
3307,2019-10-31T17:00:00-03:00,16.24
3308,2019-10-31T17:30:00-03:00,16205
3309,2019-11-01T10:00:00-03:00,16.2625
3310,2019-11-01T10:30:00-03:00,16.2325
3311,2019-11-01T11:00:00-03:00,16.48
3312,2019-11-01T11:30:00-03:00,16495
3313,2019-11-01T12:00:00-03:00,16.65
3314,2019-11-01T12:30:00-03:00,16665
3315,2019-11-01T13:00:00-03:00,16.5875
3316,2019-11-01T13:30:00-03:00,16.6
3317,2019-11-01T14:00:00-03:00,16.5775
3318,2019-11-01T14:30:00-03:00,16.6625
3319,2019-11-01T15:00:00-03:00,16.5875
3320,2019-11-01T15:30:00-03:00,16.5775
3321,2019-11-01T16:00:00-03:00,16555
3322,2019-11-01T16:30:00-03:00,16.59
3323,2019-11-01T17:00:00-03:00,16.59
3324,2019-11-01T17:30:00-03:00,16625
3325,2019-11-04T10:00:00-03:00,16.5975
3326,2019-11-04T10:30:00-03:00,16.5525
3327,2019-11-04T11:00:00-03:00,16.53
3328,2019-11-04T11:30:00-03:00,16605
3329,2019-11-04T12:00:00-03:00,16.52
3330,2019-11-04T12:30:00-03:00,16.4975
3331,2019-11-04T13:00:00-03:00,16.35
3332,2019-11-04T13:30:00-03:00,16.3575
3333,2019-11-04T14:00:00-03:00,16305
3334,2019-11-04T14:30:00-03:00,16315
3335,2019-11-04T15:00:00-03:00,16325
3336,2019-11-04T15:30:00-03:00,16.52
3337,2019-11-04T16:00:00-03:00,16495
3338,2019-11-04T16:30:00-03:00,16465
3339,2019-11-04T17:00:00-03:00,16.3725
3340,2019-11-04T17:30:00-03:00,16.4575
3341,2019-11-05T10:00:00-03:00,16865
3342,2019-11-05T10:30:00-03:00,16625
3343,2019-11-05T11:00:00-03:00,16.6225
3344,2019-11-05T11:30:00-03:00,16.6625
3345,2019-11-05T12:00:00-03:00,16675
3346,2019-11-05T12:30:00-03:00,16.6675
3347,2019-11-05T13:00:00-03:00,16.6925
3348,2019-11-05T13:30:00-03:00,16.6425
3349,2019-11-05T14:00:00-03:00,16645
3350,2019-11-05T14:30:00-03:00,16.8075
3351,2019-11-05T15:00:00-03:00,16.7725
3352,2019-11-05T15:30:00-03:00,16895
3353,2019-11-05T16:00:00-03:00,16805
3354,2019-11-05T16:30:00-03:00,16.7975
3355,2019-11-05T17:00:00-03:00,16.68
3356,2019-11-05T17:30:00-03:00,16.7875
3357,2019-11-06T10:00:00-03:00,16.6975
3358,2019-11-06T10:30:00-03:00,16.8875
3359,2019-11-06T11:00:00-03:00,16.6325
3360,2019-11-06T11:30:00-03:00,16.6625
3361,2019-11-06T12:00:00-03:00,16645
3362,2019-11-06T12:30:00-03:00,16635
3363,2019-11-06T13:00:00-03:00,16535
3364,2019-11-06T13:30:00-03:00,16.5275
3365,2019-11-06T14:00:00-03:00,16.5725
3366,2019-11-06T14:30:00-03:00,16.5125
3367,2019-11-06T15:00:00-03:00,16605
3368,2019-11-06T15:30:00-03:00,16615
3369,2019-11-06T16:00:00-03:00,16.5975
3370,2019-11-06T16:30:00-03:00,16595
3371,2019-11-06T17:00:00-03:00,16.5175
3372,2019-11-06T17:30:00-03:00,16.6
3373,2019-11-07T10:00:00-03:00,16675
3374,2019-11-07T10:30:00-03:00,16.61
3375,2019-11-07T11:00:00-03:00,16.6125
3376,2019-11-07T11:30:00-03:00,16.6475
3377,2019-11-07T12:00:00-03:00,16.71
3378,2019-11-07T12:30:00-03:00,16.6875
3379,2019-11-07T13:00:00-03:00,16.7225
3380,2019-11-07T13:30:00-03:00,16725
3381,2019-11-07T14:00:00-03:00,16.7
3382,2019-11-07T14:30:00-03:00,16.7025
3383,2019-11-07T15:00:00-03:00,16.72
3384,2019-11-07T15:30:00-03:00,16.7175
3385,2019-11-07T16:00:00-03:00,16.67
3386,2019-11-07T16:30:00-03:00,16655
3387,2019-11-07T17:00:00-03:00,16.59
3388,2019-11-07T17:30:00-03:00,16.65
3389,2019-11-08T10:00:00-03:00,16.4675
3390,2019-11-08T10:30:00-03:00,16575
3391,2019-11-08T11:00:00-03:00,16665
3392,2019-11-08T11:30:00-03:00,16.6775
3393,2019-11-08T12:00:00-03:00,16.6575
3394,2019-11-08T12:30:00-03:00,16695
3395,2019-11-08T13:00:00-03:00,16.9675
3396,2019-11-08T13:30:00-03:00,16.97
3397,2019-11-08T14:00:00-03:00,17
3398,2019-11-08T14:30:00-03:00,16985
3399,2019-11-08T15:00:00-03:00,16.9925
3400,2019-11-08T15:30:00-03:00,17.0075
3401,2019-11-08T16:00:00-03:00,16.97
3402,2019-11-08T16:30:00-03:00,16.8025
3403,2019-11-08T17:00:00-03:00,16.6925
3404,2019-11-08T17:30:00-03:00,16.8375
3405,2019-11-11T10:00:00-03:00,16845
3406,2019-11-11T10:30:00-03:00,16.7275
3407,2019-11-11T11:00:00-03:00,16.6975
3408,2019-11-11T11:30:00-03:00,16.7175
3409,2019-11-11T12:00:00-03:00,16755
3410,2019-11-11T12:30:00-03:00,16.7
3411,2019-11-11T13:00:00-03:00,16.7025
3412,2019-11-11T13:30:00-03:00,16705
3413,2019-11-11T14:00:00-03:00,16735
3414,2019-11-11T14:30:00-03:00,16.73
3415,2019-11-11T15:00:00-03:00,16.7925
3416,2019-11-11T15:30:00-03:00,16.77
3417,2019-11-11T16:00:00-03:00,16.7775
3418,2019-11-11T16:30:00-03:00,16.7575
3419,2019-11-11T17:00:00-03:00,16.6675
3420,2019-11-11T17:30:00-03:00,16.7
3421,2019-11-12T10:00:00-03:00,16.59
3422,2019-11-12T10:30:00-03:00,16.5225
3423,2019-11-12T11:00:00-03:00,16.4825
3424,2019-11-12T11:30:00-03:00,16.6575
3425,2019-11-12T12:00:00-03:00,16.6725
3426,2019-11-12T12:30:00-03:00,16.64
3427,2019-11-12T13:00:00-03:00,16595
3428,2019-11-12T13:30:00-03:00,16.7
3429,2019-11-12T14:00:00-03:00,16.69
3430,2019-11-12T14:30:00-03:00,16.7225
3431,2019-11-12T15:00:00-03:00,16.74
3432,2019-11-12T15:30:00-03:00,16.6625
3433,2019-11-12T16:00:00-03:00,16675
3434,2019-11-12T16:30:00-03:00,16.72
3435,2019-11-12T17:00:00-03:00,16.7175
3436,2019-11-12T17:30:00-03:00,16.7375
3437,2019-11-13T10:00:00-03:00,16.64
3438,2019-11-13T10:30:00-03:00,16.65
3439,2019-11-13T11:00:00-03:00,16.6025
3440,2019-11-13T11:30:00-03:00,16545
3441,2019-11-13T12:00:00-03:00,16.4925
3442,2019-11-13T12:30:00-03:00,16.4975
3443,2019-11-13T13:00:00-03:00,16.42
3444,2019-11-13T13:30:00-03:00,16.3925
3445,2019-11-13T14:00:00-03:00,16.42
3446,2019-11-13T14:30:00-03:00,16.3425
3447,2019-11-13T15:00:00-03:00,16.2475
3448,2019-11-13T15:30:00-03:00,16085
3449,2019-11-13T16:00:00-03:00,16.0125
3450,2019-11-13T16:30:00-03:00,15935
3451,2019-11-13T17:00:00-03:00,16.25
3452,2019-11-13T17:30:00-03:00,16.5
3453,2019-11-14T10:00:00-03:00,16.3975
3454,2019-11-14T10:30:00-03:00,16.36
3455,2019-11-14T11:00:00-03:00,16.4575
3456,2019-11-14T11:30:00-03:00,16575
3457,2019-11-14T12:00:00-03:00,16.6625
3458,2019-11-14T12:30:00-03:00,16.64
3459,2019-11-14T13:00:00-03:00,16.7375
3460,2019-11-14T13:30:00-03:00,16645
3461,2019-11-14T14:00:00-03:00,16705
3462,2019-11-14T14:30:00-03:00,16.6825
3463,2019-11-14T15:00:00-03:00,16.64
3464,2019-11-14T15:30:00-03:00,16.6325
3465,2019-11-14T16:00:00-03:00,16775
3466,2019-11-14T16:30:00-03:00,16.7625
3467,2019-11-14T17:00:00-03:00,16.7975
3468,2019-11-14T17:30:00-03:00,16.8225
3469,2019-11-18T10:00:00-03:00,16975
3470,2019-11-18T10:30:00-03:00,16.8475
3471,2019-11-18T11:00:00-03:00,16.96
3472,2019-11-18T11:30:00-03:00,16.8525
3473,2019-11-18T12:00:00-03:00,16.8725
3474,2019-11-18T12:30:00-03:00,17.0175
3475,2019-11-18T13:00:00-03:00,16.9175
3476,2019-11-18T13:30:00-03:00,16.8675
3477,2019-11-18T14:00:00-03:00,16.87
3478,2019-11-18T14:30:00-03:00,16.85
3479,2019-11-18T15:00:00-03:00,16.8975
3480,2019-11-18T15:30:00-03:00,16.8475
3481,2019-11-18T16:00:00-03:00,16.6775
3482,2019-11-18T16:30:00-03:00,16.79
3483,2019-11-18T17:00:00-03:00,16.68
3484,2019-11-18T17:30:00-03:00,16.6525
3485,2019-11-19T10:00:00-03:00,16.7
3486,2019-11-19T10:30:00-03:00,16.6275
3487,2019-11-19T11:00:00-03:00,16.7925
3488,2019-11-19T11:30:00-03:00,16.8325
3489,2019-11-19T12:00:00-03:00,16.85
3490,2019-11-19T12:30:00-03:00,16.76
3491,2019-11-19T13:00:00-03:00,16775
3492,2019-11-19T13:30:00-03:00,16.8675
3493,2019-11-19T14:00:00-03:00,16855
3494,2019-11-19T14:30:00-03:00,16925
3495,2019-11-19T15:00:00-03:00,17
3496,2019-11-19T15:30:00-03:00,17.11
3497,2019-11-19T16:00:00-03:00,17125
3498,2019-11-19T16:30:00-03:00,17.1225
3499,2019-11-19T17:00:00-03:00,17.1825
3500,2019-11-19T17:30:00-03:00,17.2
3501,2019-11-21T10:00:00-03:00,17.2975
